common_name,filename
Greater Racket-tailed Drongo,grtdro1/XC575538.ogg
Gray Heron,graher1/XC522323.ogg
Black-crowned Night-Heron,bcnher/XC798409.ogg
Black-crowned Night-Heron,bcnher/XC699735.ogg
Red-whiskered Bulbul,rewbul/XC647831.ogg
Little Egret,litegr/XC575541.ogg
Gray Heron,graher1/XC698385.ogg
Rose-ringed Parakeet,rorpar/XC856220.ogg
Greenish Warbler,grewar3/XC319647.ogg
White-breasted Waterhen,whbwat1/XC756639.ogg
Eurasian Coot,eurcoo/XC713504.ogg
Greenish Warbler,grewar3/XC630521.ogg
Greater Racket-tailed Drongo,grtdro1/XC537855.ogg
Rose-ringed Parakeet,rorpar/XC237579.ogg
Greater Racket-tailed Drongo,grtdro1/XC276853.ogg
Red-whiskered Bulbul,rewbul/XC123010.ogg
Blyth's Reed Warbler,blrwar1/XC566126.ogg
Little Egret,litegr/XC605112.ogg
Rose-ringed Parakeet,rorpar/XC308042.ogg
Great Egret,greegr/XC686664.ogg
Black-crowned Night-Heron,bcnher/XC689920.ogg
Blyth's Reed Warbler,blrwar1/XC656265.ogg
White-breasted Waterhen,whbwat1/XC610775.ogg
Blyth's Reed Warbler,blrwar1/XC659759.ogg
Rose-ringed Parakeet,rorpar/XC856357.ogg
Blyth's Reed Warbler,blrwar1/XC134719.ogg
Greater Racket-tailed Drongo,grtdro1/XC784261.ogg
Black-crowned Night-Heron,bcnher/XC707713.ogg
Rose-ringed Parakeet,rorpar/XC493368.ogg
Gray Heron,graher1/XC522583.ogg
Rose-ringed Parakeet,rorpar/XC521695.ogg
Red-whiskered Bulbul,rewbul/XC770528.ogg
Greenish Warbler,grewar3/XC735991.ogg
Greenish Warbler,grewar3/XC599946.ogg
Little Egret,litegr/XC365090.ogg
Black-crowned Night-Heron,bcnher/XC138482.ogg
Gray Heron,graher1/XC768379.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC497007.ogg
Black-crowned Night-Heron,bcnher/XC702327.ogg
Red-whiskered Bulbul,rewbul/XC490873.ogg
Rose-ringed Parakeet,rorpar/XC688959.ogg
Gray Heron,graher1/XC389467.ogg
Blyth's Reed Warbler,blrwar1/XC733671.ogg
Little Egret,litegr/XC376641.ogg
Red-whiskered Bulbul,rewbul/XC307714.ogg
White-breasted Waterhen,whbwat1/XC147285.ogg
Little Egret,litegr/XC551437.ogg
Blyth's Reed Warbler,blrwar1/XC564413.ogg
Red-whiskered Bulbul,rewbul/XC414674.ogg
Great Egret,greegr/XC554102.ogg
Eurasian Coot,eurcoo/XC603065.ogg
Rose-ringed Parakeet,rorpar/XC568863.ogg
Great Egret,greegr/XC116545.ogg
Red-whiskered Bulbul,rewbul/XC116838.ogg
Eurasian Coot,eurcoo/XC858054.ogg
White-breasted Waterhen,whbwat1/XC764947.ogg
Great Egret,greegr/XC796141.ogg
White-breasted Waterhen,whbwat1/XC843300.ogg
Eurasian Coot,eurcoo/XC713483.ogg
Rose-ringed Parakeet,rorpar/XC760789.ogg
Great Egret,greegr/XC331727.ogg
Eurasian Coot,eurcoo/XC802139.ogg
Great Egret,greegr/XC650221.ogg
Greenish Warbler,grewar3/XC478349.ogg
Great Egret,greegr/XC811612.ogg
Eurasian Coot,eurcoo/XC392798.ogg
Greenish Warbler,grewar3/XC138775.ogg
Eurasian Coot,eurcoo/XC279005.ogg
White-breasted Waterhen,whbwat1/XC807998.ogg
Red-whiskered Bulbul,rewbul/XC724419.ogg
Blyth's Reed Warbler,blrwar1/XC656165.ogg
Blyth's Reed Warbler,blrwar1/XC666076.ogg
Rose-ringed Parakeet,rorpar/XC817304.ogg
Gray Heron,graher1/XC357552.ogg
Little Egret,litegr/XC858034.ogg
Gray Heron,graher1/XC431402.ogg
Eurasian Coot,eurcoo/XC781994.ogg
Blyth's Reed Warbler,blrwar1/XC199698.ogg
Gray Heron,graher1/XC540680.ogg
Greenish Warbler,grewar3/XC129539.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC351526.ogg
Greenish Warbler,grewar3/XC477610.ogg
Greater Racket-tailed Drongo,grtdro1/XC606823.ogg
Black-crowned Night-Heron,bcnher/XC437720.ogg
Gray Heron,graher1/XC842809.ogg
Rose-ringed Parakeet,rorpar/XC561983.ogg
Eurasian Coot,eurcoo/XC796730.ogg
Gray Heron,graher1/XC675228.ogg
Blyth's Reed Warbler,blrwar1/XC657563.ogg
Blyth's Reed Warbler,blrwar1/XC653893.ogg
Greenish Warbler,grewar3/XC760551.ogg
Blyth's Reed Warbler,blrwar1/XC478413.ogg
Eurasian Coot,eurcoo/XC779934.ogg
Rose-ringed Parakeet,rorpar/XC669425.ogg
Black-crowned Night-Heron,bcnher/XC582943.ogg
Eurasian Coot,eurcoo/XC302637.ogg
Gray Heron,graher1/XC631774.ogg
Rose-ringed Parakeet,rorpar/XC469368.ogg
Rose-ringed Parakeet,rorpar/XC283707.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC73275.ogg
Little Egret,litegr/XC138320.ogg
Eurasian Coot,eurcoo/XC710346.ogg
Black-crowned Night-Heron,bcnher/XC256939.ogg
Eurasian Coot,eurcoo/XC804809.ogg
Greenish Warbler,grewar3/XC501074.ogg
Black-crowned Night-Heron,bcnher/XC746436.ogg
Great Egret,greegr/XC758130.ogg
Blyth's Reed Warbler,blrwar1/XC141038.ogg
Blyth's Reed Warbler,blrwar1/XC480512.ogg
Eurasian Coot,eurcoo/XC309355.ogg
Gray Heron,graher1/XC711534.ogg
Greenish Warbler,grewar3/XC810537.ogg
White-breasted Waterhen,whbwat1/XC712735.ogg
Gray Heron,graher1/XC636750.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC237544.ogg
Rose-ringed Parakeet,rorpar/XC464252.ogg
Eurasian Coot,eurcoo/XC720306.ogg
Little Egret,litegr/XC749604.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC720382.ogg
Black-crowned Night-Heron,bcnher/XC839161.ogg
Eurasian Coot,eurcoo/XC621931.ogg
White-breasted Waterhen,whbwat1/XC462432.ogg
Rose-ringed Parakeet,rorpar/XC546321.ogg
Greenish Warbler,grewar3/XC755982.ogg
Gray Heron,graher1/XC587018.ogg
Rose-ringed Parakeet,rorpar/XC770741.ogg
Blyth's Reed Warbler,blrwar1/XC658088.ogg
Gray Heron,graher1/XC309150.ogg
White-breasted Waterhen,whbwat1/XC822437.ogg
Red-whiskered Bulbul,rewbul/XC859314.ogg
Blyth's Reed Warbler,blrwar1/XC570070.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC204131.ogg
Greenish Warbler,grewar3/XC349053.ogg
Eurasian Coot,eurcoo/XC663409.ogg
Rose-ringed Parakeet,rorpar/XC267026.ogg
Gray Heron,graher1/XC534081.ogg
Blyth's Reed Warbler,blrwar1/XC614071.ogg
Great Egret,greegr/XC187098.ogg
Greater Racket-tailed Drongo,grtdro1/XC450264.ogg
Eurasian Coot,eurcoo/XC696601.ogg
Gray Heron,graher1/XC707170.ogg
Little Egret,litegr/XC681286.ogg
Gray Heron,graher1/XC683606.ogg
Greenish Warbler,grewar3/XC176008.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC618448.ogg
Little Egret,litegr/XC411010.ogg
Greenish Warbler,grewar3/XC442604.ogg
Eurasian Coot,eurcoo/XC605225.ogg
Great Egret,greegr/XC512483.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC683319.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC700263.ogg
Gray Heron,graher1/XC261370.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC859133.ogg
Rose-ringed Parakeet,rorpar/XC499338.ogg
Rose-ringed Parakeet,rorpar/XC516402.ogg
Eurasian Coot,eurcoo/XC573003.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC756605.ogg
Gray Heron,graher1/XC589266.ogg
Blyth's Reed Warbler,blrwar1/XC134922.ogg
Greenish Warbler,grewar3/XC293694.ogg
Greater Racket-tailed Drongo,grtdro1/XC683625.ogg
Blyth's Reed Warbler,blrwar1/XC656264.ogg
Greater Racket-tailed Drongo,grtdro1/XC484919.ogg
Red-whiskered Bulbul,rewbul/XC767767.ogg
Red-whiskered Bulbul,rewbul/XC713031.ogg
Little Egret,litegr/XC322608.ogg
Gray Heron,graher1/XC521616.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC115117.ogg
Black-crowned Night-Heron,bcnher/XC742241.ogg
Greater Racket-tailed Drongo,grtdro1/XC372568.ogg
Rose-ringed Parakeet,rorpar/XC684029.ogg
Greenish Warbler,grewar3/XC428984.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC491050.ogg
Blyth's Reed Warbler,blrwar1/XC621544.ogg
Gray Heron,graher1/XC607064.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC307498.ogg
Eurasian Coot,eurcoo/XC716955.ogg
Greenish Warbler,grewar3/XC684274.ogg
Black-crowned Night-Heron,bcnher/XC293904.ogg
Gray Heron,graher1/XC461755.ogg
Greenish Warbler,grewar3/XC191260.ogg
White-breasted Waterhen,whbwat1/XC363415.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC347592.ogg
Little Egret,litegr/XC659591.ogg
Greater Racket-tailed Drongo,grtdro1/XC150641.ogg
Rose-ringed Parakeet,rorpar/XC170209.ogg
Rose-ringed Parakeet,rorpar/XC403954.ogg
Gray Heron,graher1/XC741306.ogg
Red-whiskered Bulbul,rewbul/XC196951.ogg
Little Egret,litegr/XC795969.ogg
Black-crowned Night-Heron,bcnher/XC566159.ogg
Greenish Warbler,grewar3/XC251835.ogg
Blyth's Reed Warbler,blrwar1/XC184748.ogg
Eurasian Coot,eurcoo/XC543967.ogg
Rose-ringed Parakeet,rorpar/XC746907.ogg
Blyth's Reed Warbler,blrwar1/XC658348.ogg
Greenish Warbler,grewar3/XC580302.ogg
Blyth's Reed Warbler,blrwar1/XC158484.ogg
Greater Racket-tailed Drongo,grtdro1/XC184817.ogg
Greenish Warbler,grewar3/XC563551.ogg
Little Egret,litegr/XC555825.ogg
Rose-ringed Parakeet,rorpar/XC857890.ogg
Eurasian Coot,eurcoo/XC651962.ogg
Black-crowned Night-Heron,bcnher/XC549340.ogg
Gray Heron,graher1/XC746566.ogg
White-breasted Waterhen,whbwat1/XC583144.ogg
Black-crowned Night-Heron,bcnher/XC670576.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC335026.ogg
Black-crowned Night-Heron,bcnher/XC742880.ogg
Little Egret,litegr/XC711676.ogg
White-breasted Waterhen,whbwat1/XC845311.ogg
Little Egret,litegr/XC577778.ogg
Great Egret,greegr/XC135970.ogg
White-breasted Waterhen,whbwat1/XC150450.ogg
Eurasian Coot,eurcoo/XC463333.ogg
Greenish Warbler,grewar3/XC253003.ogg
Greenish Warbler,grewar3/XC418609.ogg
Great Egret,greegr/XC655961.ogg
Eurasian Coot,eurcoo/XC26788.ogg
Black-crowned Night-Heron,bcnher/XC701343.ogg
Great Egret,greegr/XC661723.ogg
Blyth's Reed Warbler,blrwar1/XC321311.ogg
Black-crowned Night-Heron,bcnher/XC557296.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC290284.ogg
Great Egret,greegr/XC351385.ogg
Eurasian Coot,eurcoo/XC605155.ogg
Little Egret,litegr/XC643482.ogg
Little Egret,litegr/XC669097.ogg
Eurasian Coot,eurcoo/XC730489.ogg
Greenish Warbler,grewar3/XC377339.ogg
Gray Heron,graher1/XC770927.ogg
Eurasian Coot,eurcoo/XC787841.ogg
Black-crowned Night-Heron,bcnher/XC548602.ogg
Greenish Warbler,grewar3/XC659340.ogg
Eurasian Coot,eurcoo/XC267219.ogg
Greater Racket-tailed Drongo,grtdro1/XC632042.ogg
Eurasian Coot,eurcoo/XC376644.ogg
Gray Heron,graher1/XC267329.ogg
Rose-ringed Parakeet,rorpar/XC694154.ogg
Eurasian Coot,eurcoo/XC596853.ogg
Greenish Warbler,grewar3/XC270135.ogg
Black-crowned Night-Heron,bcnher/XC808965.ogg
Great Egret,greegr/XC558126.ogg
Rose-ringed Parakeet,rorpar/XC518999.ogg
Greenish Warbler,grewar3/XC652513.ogg
Rose-ringed Parakeet,rorpar/XC508360.ogg
Blyth's Reed Warbler,blrwar1/XC826043.ogg
Little Egret,litegr/XC305617.ogg
Black-crowned Night-Heron,bcnher/XC749154.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC766713.ogg
Little Egret,litegr/XC335944.ogg
Rose-ringed Parakeet,rorpar/XC368584.ogg
Gray Heron,graher1/XC742598.ogg
Eurasian Coot,eurcoo/XC733198.ogg
Great Egret,greegr/XC304688.ogg
Eurasian Coot,eurcoo/XC208510.ogg
Black-crowned Night-Heron,bcnher/XC568293.ogg
Greenish Warbler,grewar3/XC290121.ogg
Greenish Warbler,grewar3/XC211045.ogg
Greenish Warbler,grewar3/XC424015.ogg
Greater Racket-tailed Drongo,grtdro1/XC614160.ogg
Greenish Warbler,grewar3/XC659659.ogg
Greenish Warbler,grewar3/XC185061.ogg
Greater Racket-tailed Drongo,grtdro1/XC786591.ogg
Rose-ringed Parakeet,rorpar/XC445919.ogg
Black-crowned Night-Heron,bcnher/XC597131.ogg
Blyth's Reed Warbler,blrwar1/XC371878.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC295080.ogg
Blyth's Reed Warbler,blrwar1/XC563496.ogg
Gray Heron,graher1/XC684993.ogg
Great Egret,greegr/XC856599.ogg
Greater Racket-tailed Drongo,grtdro1/XC684736.ogg
Black-crowned Night-Heron,bcnher/XC656878.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC613907.ogg
Little Egret,litegr/XC753453.ogg
Little Egret,litegr/XC346523.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC580675.ogg
Eurasian Coot,eurcoo/XC706657.ogg
Great Egret,greegr/XC692235.ogg
Rose-ringed Parakeet,rorpar/XC116840.ogg
Rose-ringed Parakeet,rorpar/XC419853.ogg
White-breasted Waterhen,whbwat1/XC439487.ogg
Greater Racket-tailed Drongo,grtdro1/XC327424.ogg
Rose-ringed Parakeet,rorpar/XC855826.ogg
Greenish Warbler,grewar3/XC574820.ogg
Eurasian Coot,eurcoo/XC793187.ogg
Black-crowned Night-Heron,bcnher/XC824406.ogg
Gray Heron,graher1/XC762327.ogg
Little Egret,litegr/XC795966.ogg
Rose-ringed Parakeet,rorpar/XC447309.ogg
Greenish Warbler,grewar3/XC380660.ogg
Eurasian Coot,eurcoo/XC518942.ogg
Little Egret,litegr/XC677279.ogg
Gray Heron,graher1/XC665607.ogg
Gray Heron,graher1/XC580208.ogg
Great Egret,greegr/XC196155.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC505538.ogg
Little Egret,litegr/XC453351.ogg
Little Egret,litegr/XC627003.ogg
Gray Heron,graher1/XC576088.ogg
Gray-headed Canary-Flycatcher,gyhcaf1/XC114323.ogg
Greenish Warbler,grewar3/XC573376.ogg
Red-whiskered Bulbul,rewbul/XC196710.ogg
Eurasian Coot,eurcoo/XC466805.ogg
Little Egret,litegr/XC448972.ogg
Rose-ringed Parakeet,rorpar/XC642479.ogg
Greenish Warbler,grewar3/XC475580.ogg
Rose-ringed Parakeet,rorpar/XC378731.ogg
Little Egret,litegr/XC356691.ogg
Greenish Warbler,grewar3/XC19696.ogg
Great Egret,greegr/XC512126.ogg
Great Egret,greegr/XC307186.ogg
Eurasian Coot,eurcoo/XC37445.ogg
Greenish Warbler,grewar3/XC505992.ogg
Gray Heron,graher1/XC646315.ogg
Great Egret,greegr/XC113071.ogg
Blyth's Reed Warbler,blrwar1/XC571560.ogg
Little Egret,litegr/XC645101.ogg
Black-crowned Night-Heron,bcnher/XC544188.ogg
